game_number,game_type,player_id,year_group,player_name,position,team,team_score,opponent,opponent_score,game_outcome,winner,past_meeting,played_game,starter,two_pt_make,two_pt_miss,three_pt_make,three_pt_miss,ft_make,ft_miss,fg_made,fg_miss,fg_attempts,fg_pct,three_pt_pct,ft_pct,reb,ast,stl,blk,fouls,pts,efficiency,minutes,experience,team_strength
18,Regular Season,49,2025,Doron,Guard,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,Rookie,89
3,Regular Season,50,2025,Gilchrist,Center,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,2.0,0.0,0.0,0.0,0.0,0,2.0,21,Rookie,89
19,Regular Season,50,2025,Gilchrist,Forward,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,25,Rookie,89
11,Regular Season,50,2025,Gilchrist,Center,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,Yes,Substitute,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,50,No shots attempted,No shots attempted,2.0,0.0,0.0,0.0,0.0,2,4.0,20,Rookie,89
6,Regular Season,50,2025,Gilchrist,Forward,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,Rookie,89
20,Regular Season,50,2025,Gilchrist,Guard,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,23,Rookie,89
14,Regular Season,50,2025,Gilchrist,Center,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,32,Rookie,89
18,Regular Season,50,2025,Gilchrist,Center,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,40,Rookie,89
3,Regular Season,51,2026,Samuel,Center,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,Yes,Substitute,2.0,3.0,1.0,1.0,0.0,2.0,3.0,4.0,7.0,42.86,50,0,2.0,0.0,0.0,0.0,0.0,7,6.0,27,,89
19,Regular Season,51,2026,Samuel,Center,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,Yes,Starter,1.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,20,0,50,7.0,4.0,4.0,0.0,0.0,3,15.0,36,,89
11,Regular Season,51,2026,Samuel,Guard,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,Yes,Starter,2.0,7.0,1.0,2.0,1.0,1.0,3.0,9.0,12.0,25,33.33,50,6.0,6.0,1.0,0.0,1.0,8,14.0,31,,89
6,Regular Season,51,2026,Samuel,Guard,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,Yes,Starter,1.0,5.0,0.0,5.0,0.0,0.0,1.0,10.0,11.0,9.09,0,No shots attempted,1.0,0.0,3.0,0.0,0.0,2,-3.0,33,,89
20,Regular Season,51,2026,Samuel,Center,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,Yes,Starter,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,50,No shots attempted,No shots attempted,3.0,2.0,0.0,1.0,2.0,6,10.0,22,,89
14,Regular Season,51,2026,Samuel,Center,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,Yes,Starter,3.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,6.0,50,0,50,5.0,4.0,0.0,0.0,2.0,7,14.0,24,,89
18,Regular Season,51,2026,Samuel,Center,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,Yes,Starter,0.0,6.0,2.0,5.0,0.0,0.0,2.0,11.0,13.0,15.38,28.57,No shots attempted,3.0,2.0,1.0,1.0,0.0,6,4.0,38,,89
3,Regular Season,52,2025,Jonathan,Guard,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,Yes,Substitute,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0,0,No shots attempted,1.0,0.0,0.0,0.0,0.0,0,-1.0,40,Rookie,89
19,Regular Season,52,2025,Jonathan,Guard,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,Yes,Starter,1.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,5.0,20,0,0,0.0,2.0,1.0,0.0,0.0,2,1.0,27,Rookie,89
11,Regular Season,52,2025,Jonathan,Forward,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,Yes,Starter,1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,6.0,16.67,0,No shots attempted,6.0,0.0,1.0,1.0,1.0,2,5.0,27,Rookie,89
6,Regular Season,52,2025,Jonathan,Forward,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,Rookie,89
20,Regular Season,52,2025,Jonathan,Guard,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,Yes,Starter,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0,0,No shots attempted,15.0,1.0,1.0,0.0,2.0,0,9.0,28,Rookie,89
14,Regular Season,52,2025,Jonathan,Guard,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,Yes,Starter,3.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,4.0,75,No shots attempted,40,9.0,2.0,2.0,2.0,3.0,8,21.0,25,Rookie,89
18,Regular Season,52,2025,Jonathan,Guard,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,Yes,Starter,3.0,4.0,0.0,1.0,1.0,2.0,3.0,5.0,8.0,37.5,0,33.33,10.0,0.0,0.0,0.0,0.0,7,14.0,31,Rookie,89
3,Regular Season,53,2025,Kelvin,Guard,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,Rookie,89
19,Regular Season,53,2025,Kelvin,Center,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,21,Rookie,89
11,Regular Season,53,2025,Kelvin,Guard,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,Rookie,89
6,Regular Season,53,2025,Kelvin,Forward,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,Rookie,89
20,Regular Season,53,2025,Kelvin,Center,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,27,Rookie,89
14,Regular Season,53,2025,Kelvin,Forward,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,Rookie,89
18,Regular Season,53,2025,Kelvin,Guard,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,28,Rookie,89
3,Regular Season,54,2026,Shemuel,Forward,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,34,,89
19,Regular Season,54,2026,Shemuel,Center,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,Yes,Substitute,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0,0,No shots attempted,0.0,0.0,0.0,0.0,1.0,0,-3.0,21,,89
11,Regular Season,54,2026,Shemuel,Center,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,23,,89
6,Regular Season,54,2026,Shemuel,Guard,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,31,,89
20,Regular Season,54,2026,Shemuel,Guard,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,Yes,Substitute,0.0,0.0,1.0,5.0,0.0,0.0,1.0,5.0,6.0,16.67,16.67,No shots attempted,1.0,0.0,0.0,0.0,0.0,3,0.0,35,,89
14,Regular Season,54,2026,Shemuel,Forward,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,Yes,Starter,1.0,0.0,1.0,6.0,0.0,0.0,2.0,6.0,8.0,25,14.29,No shots attempted,3.0,0.0,0.0,0.0,1.0,5,3.0,21,,89
18,Regular Season,54,2026,Shemuel,Center,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,36,,89
3,Regular Season,55,2028,Nathan,Guard,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,40,,89
19,Regular Season,55,2028,Nathan,Center,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,Yes,Substitute,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,No shots attempted,No shots attempted,0.0,0.0,0.0,0.0,0.0,0,-2.0,23,,89
11,Regular Season,55,2028,Nathan,Center,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,89
6,Regular Season,55,2028,Nathan,Forward,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,0.0,1.0,1.0,0.0,0.0,0,2.0,23,,89
20,Regular Season,55,2028,Nathan,Forward,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,36,,89
14,Regular Season,55,2028,Nathan,Center,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,89
18,Regular Season,55,2028,Nathan,Center,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,89
3,Regular Season,56,2028,Darrell,Guard,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,28,,89
19,Regular Season,56,2028,Darrell,Forward,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,36,,89
11,Regular Season,56,2028,Darrell,Guard,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,,89
6,Regular Season,56,2028,Darrell,Forward,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,Yes,Substitute,0.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,0,0,No shots attempted,2.0,0.0,0.0,0.0,0.0,0,-4.0,37,,89
20,Regular Season,56,2028,Darrell,Center,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,21,,89
14,Regular Season,56,2028,Darrell,Forward,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,89
18,Regular Season,56,2028,Darrell,Guard,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,89
3,Regular Season,57,2028,Papa Kojo,Center,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,31,,89
19,Regular Season,57,2028,Papa Kojo,Center,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,No ,Substitute,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100,No shots attempted,No shots attempted,1.0,0.0,0.0,0.0,0.0,2,,29,,89
11,Regular Season,57,2028,Papa Kojo,Center,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,27,,89
6,Regular Season,57,2028,Papa Kojo,Guard,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,Yes,Substitute,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0,No shots attempted,No shots attempted,4.0,0.0,1.0,0.0,1.0,0,-2.0,39,,89
20,Regular Season,57,2028,Papa Kojo,Guard,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,29,,89
14,Regular Season,57,2028,Papa Kojo,Center,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,,89
18,Regular Season,57,2028,Papa Kojo,Guard,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,,89
3,Regular Season,58,2028,Bradley,Forward,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,27,,89
19,Regular Season,58,2028,Bradley,Forward,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,89
11,Regular Season,58,2028,Bradley,Guard,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,89
6,Regular Season,58,2028,Bradley,Forward,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,Yes,Starter,1.0,9.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,10,No shots attempted,No shots attempted,6.0,1.0,1.0,0.0,1.0,2,1.0,29,,89
20,Regular Season,58,2028,Bradley,Guard,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,89
14,Regular Season,58,2028,Bradley,Guard,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,Yes,Substitute,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,25,0,No shots attempted,1.0,0.0,0.0,0.0,0.0,2,1.0,27,,89
18,Regular Season,58,2028,Bradley,Center,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,Yes,Substitute,0.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0,0,100,1.0,0.0,1.0,0.0,1.0,2,1.0,37,,89
3,Regular Season,59,2028,Vladimir,Center,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,34,,89
19,Regular Season,59,2028,Vladimir,Guard,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,27,,89
11,Regular Season,59,2028,Vladimir,Forward,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,89
6,Regular Season,59,2028,Vladimir,Center,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,89
20,Regular Season,59,2028,Vladimir,Center,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,34,,89
14,Regular Season,59,2028,Vladimir,Forward,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,28,,89
18,Regular Season,59,2028,Vladimir,Forward,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,40,,89
3,Regular Season,60,2027,Ice,Center,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,89
19,Regular Season,60,2027,Ice,Forward,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,36,,89
11,Regular Season,60,2027,Ice,Center,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,89
6,Regular Season,60,2027,Ice,Guard,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,No ,Substitute,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0,No shots attempted,No shots attempted,0.0,1.0,1.0,0.0,0.0,0,,35,,89
20,Regular Season,60,2027,Ice,Center,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,31,,89
14,Regular Season,60,2027,Ice,Guard,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,29,,89
18,Regular Season,60,2027,Ice,Forward,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,89
3,Regular Season,61,2027,Dashen,Guard,Berekuso Warriors,37,Ashknights,46,Lost,Ashknights,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,28,,89
19,Regular Season,61,2027,Dashen,Center,Berekuso Warriors,44,Los Astros,15,Won,Berekuso Warriors,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,28,,89
11,Regular Season,61,2027,Dashen,Guard,Berekuso Warriors,45,Longshots,52,Lost,Longshots,,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,,89
6,Regular Season,61,2027,Dashen,Guard,Berekuso Warriors,11,Ashknights,73,Lost,Ashknights,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,89
20,Regular Season,61,2027,Dashen,Forward,Berekuso Warriors,29,Los Astros,27,Won,Berekuso Warriors,Won,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,28,,89
14,Regular Season,61,2027,Dashen,Center,Berekuso Warriors,38,Longshots,49,Lost,Longshots,Lost,No ,Substitute,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,50,0,No shots attempted,0.0,0.0,0.0,0.0,0.0,2,,21,,89
18,Regular Season,61,2027,Dashen,Guard,Berekuso Warriors,32,Hillblazers,48,Lost,Hillblazers,Lost,No ,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,89
15,Regular Season,62,2027,Dominic Owusu,Center,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,34,,81
15,Regular Season,63,2027,Marc-Etienne,Center,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,Yes,Starter,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,75,100,No shots attempted,,0.0,1.0,0.0,0.0,8,11.0,20,,81
15,Regular Season,64,2028,Malachi,Guard,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,Yes,Starter,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,33.33,No shots attempted,0,6.0,1.0,0.0,0.0,4.0,2,1.0,38,,81
15,Regular Season,65,2027,Shaun Mensah,Center,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,2.0,0.0,4.0,0.0,0.0,0,6.0,40,,81
15,Regular Season,66,2027,Bryan Achel,Center,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,Yes,Starter,1.0,4.0,0.0,4.0,1.0,0.0,1.0,8.0,9.0,11.11,0,100,4.0,0.0,1.0,1.0,6.0,3,-3.0,36,,81
15,Regular Season,67,2028,Kofi Boadi,Center,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,Yes,Starter,0.0,2.0,0.0,1.0,3.0,6.0,0.0,3.0,3.0,0,0,33.33,2.0,0.0,0.0,0.0,6.0,3,-7.0,40,,81
15,Regular Season,68,2028,Ajigeweh Luguje,Forward,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,Yes,Substitute,1.0,4.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,20,No shots attempted,100,5.0,0.0,0.0,0.0,2.0,4,6.0,35,,81
15,Regular Season,69,2028,Jamal Gbanah,Forward,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,Yes,Starter,1.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,6.0,50,50,42.86,7.0,0.0,1.0,0.0,5.0,11,13.0,30,,81
15,Regular Season,70,2028,Kojo Awuah,Guard,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,Yes,Substitute,0.0,2.0,0.0,5.0,0.0,0.0,0.0,7.0,7.0,0,0,No shots attempted,3.0,0.0,0.0,1.0,0.0,0,-3.0,24,,81
15,Regular Season,71,2028,Modibo,Center,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,81
15,Regular Season,72,2028,Kofi Bonna Opoku,Guard,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,81
15,Regular Season,73,2027,Tello Nelson,Guard,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,,81
15,Regular Season,74,2027,Paa Grant,Guard,Los Astros,31,Hillblazers,41,Lost,Hillblazers,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,40,,81
2,Regular Season,62,2027,Dominic Owusu,Forward,Los Astros,13,Ashknights,57,Lost,Ashknights,,Yes,Starter,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,33.33,0,50,0.0,0.0,0.0,0.0,0.0,3,2.0,33,,81
9,Regular Season,62,2027,Dominic Owusu,Forward,Los Astros,18,Longshots,39,Lost,Longshots,,Yes,Substitute,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,No shots attempted,No shots attempted,1.0,0.0,1.0,1.0,1.0,0,0.0,22,,81
19,Regular Season,62,2027,Dominic Owusu,Guard,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,Yes,Substitute,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,No shots attempted,No shots attempted,2.0,0.0,0.0,0.0,1.0,0,-1.0,31,,81
5,Regular Season,62,2027,Dominic Owusu,Guard,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,Yes,Substitute,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,No shots attempted,No shots attempted,0.0,0.0,0.0,0.0,0.0,0,-1.0,40,,81
17,Regular Season,62,2027,Dominic Owusu,Forward,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,Yes,Substitute,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,No shots attempted,No shots attempted,1.0,0.0,0.0,0.0,1.0,0,-1.0,23,,81
20,Regular Season,62,2027,Dominic Owusu,Center,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,81
13,Regular Season,62,2027,Dominic Owusu,Center,Los Astros,40,Longshots,51,Lost,Longshots,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,81
2,Regular Season,63,2027,Marc-Etienne,Guard,Los Astros,13,Ashknights,57,Lost,Ashknights,,Yes,Substitute,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0,0,No shots attempted,0.0,0.0,0.0,0.0,0.0,0,-2.0,40,,81
9,Regular Season,63,2027,Marc-Etienne,Center,Los Astros,18,Longshots,39,Lost,Longshots,,Yes,Substitute,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0,0,No shots attempted,1.0,0.0,0.0,0.0,1.0,0,-2.0,28,,81
19,Regular Season,63,2027,Marc-Etienne,Forward,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,Yes,Substitute,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,No shots attempted,0.0,0.0,0.0,0.0,0.0,0,-1.0,23,,81
5,Regular Season,63,2027,Marc-Etienne,Guard,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,Yes,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,0.0,30,,81
17,Regular Season,63,2027,Marc-Etienne,Forward,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,Yes,Substitute,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0,0,No shots attempted,1.0,0.0,0.0,0.0,0.0,0,-4.0,29,,81
20,Regular Season,63,2027,Marc-Etienne,Guard,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,Yes,Substitute,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100,100,No shots attempted,1.0,0.0,0.0,0.0,0.0,3,5.0,33,,81
13,Regular Season,63,2027,Marc-Etienne,Center,Los Astros,40,Longshots,51,Lost,Longshots,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,81
